under_y,theta,distance
100,8.428125,7.2212696
101,8.478414375,7.173911
102,8.529345,7.083317
103,8.580916875,6.9699974
104,8.633129999999998,6.856734
105,8.685984375,6.7312975
106,8.739479999999999,6.5939927
107,8.793616875,6.461075
108,8.848395,6.3349133
109,8.903814375,6.208806
110,8.959875,6.0827556
111,9.016576874999998,5.9588723
112,9.07392,5.8363504
113,9.131904375,5.7178597
114,9.19053,5.6440744
115,9.249796875,5.5789905
116,9.309705,5.514498
117,9.370254374999998,5.4460526
118,9.431445,5.3787584
119,9.493276875,5.3077283
120,9.55575,5.22601
121,9.618864375,5.157401
0,7.08,88.708755
1,7.065242000000001,86.67961
2,7.051167999999999,84.65854
3,7.037777999999999,82.64111
4,7.025072000000001,80.61235
5,7.01305,78.60105
6,7.001712,76.5605
7,6.991058,73.30443
8,6.981088,70.864845
9,6.971802,67.503914
10,6.9632,64.79662
11,6.955282,62.522682
12,6.948048,59.68206
13,6.941498,57.839737
14,6.935632,55.945297
15,6.93045,53.49642
16,6.925952,51.11963
17,6.922138000000001,49.151985
18,6.919008,47.55995
19,6.916562000000001,45.935524
20,6.9148,44.280518
21,6.913721999999999,42.766064
22,6.913328,41.418724
23,6.913618,40.280945
24,6.914592000000001,39.320442
25,6.91625,38.37172
26,6.918592,37.40278
27,6.921618,36.433968
28,6.925328,35.479424
29,6.929722,34.561615
30,6.9348,33.700424
31,6.940562,32.838264
32,6.947008000000001,31.984869
33,6.954138,31.129038
34,6.961952,30.300926
35,6.97045,29.546133
36,6.979632000000001,28.748137
37,6.989497999999999,27.987982
38,7.000048,27.240042
39,7.0112820000000005,26.482363
40,7.023199999999999,25.772131
41,7.035802,25.068527
42,7.049088000000001,24.363241
43,7.063058000000002,23.727081
44,7.077712,23.148481
45,7.09305,22.596624
46,7.109072000000001,22.090199
47,7.125778,21.63062
48,7.143168,21.19287
49,7.1612420000000006,20.759718
50,7.18,20.352434
51,7.199442,19.958067
52,7.219568,19.540926
53,7.240378,19.074121
54,7.261872,18.584795
55,7.28405,18.095434
56,7.306912,17.612028
57,7.330458,17.129383
58,7.354688,16.646994
59,7.379602,16.183369
60,7.4052,15.73704
61,7.431482,15.310566
62,7.458448000000001,14.897133
63,7.486098,14.486002
64,7.514431999999999,14.06695
65,7.54345,13.673777
66,7.573151999999999,13.301379
67,7.603538,12.9351635
68,7.634608,12.59529
69,7.666361999999999,12.273326
70,7.6988,11.961819
71,7.731922000000001,11.666398
72,7.765728,11.365318
73,7.800218,11.064421
74,7.835392000000001,10.781271
75,7.87125,10.516904
76,7.907792000000001,10.278538
77,7.945018000000001,10.0369
78,7.982928,9.823462
79,8.021522,9.624823
80,8.0608,9.441102
81,8.100762000000001,9.272005
82,8.141408,9.121456
83,8.182737999999999,8.972854
84,8.224752,8.825394
85,8.26745,8.677258
86,8.310832,8.533555
87,8.354898,8.407558
88,8.399648,8.302257
89,8.445082,8.202995
90,8.4912,8.10443
91,8.538002,8.005875
92,8.585488000000002,7.90733
93,8.633658,7.80149
94,8.682512000000001,7.6962585
95,8.73205,7.591319
96,8.782272,7.487976
97,8.833178,7.397767
98,8.884768,7.3273454
99,8.937042,7.2787232
100,8.99,7.230425
101,9.043642,7.1821384
102,9.097968,7.12619
103,9.152978,7.020762
104,9.208671999999998,6.907808
105,9.26505,6.793738
106,9.322112,6.656816
107,9.379858,6.519969
108,9.438288,6.3864784
109,9.497402,6.2606955
110,9.5572,6.13672
111,9.617682,6.0139813
112,9.678848,5.8929634
113,9.740698,5.80007
114,9.803232,5.7313304
115,9.86645,5.663326
116,9.930352,5.592451
117,9.994938,5.5265265
118,10.060208,5.447588
119,10.126162,5.360587
120,10.1928,5.2685266
121,10.260122,5.157388
0,7.522499999999999,88.711685
1,7.506819625,86.68858
2,7.491865999999998,84.6711
3,7.477639124999999,82.653656
4,7.464139,80.62897
5,7.451365624999999,78.61779
6,7.4393189999999985,76.6283
7,7.427999124999999,73.64148
8,7.417406,71.11119
9,7.407539624999999,67.85224
10,7.398399999999999,64.91887
11,7.389987124999999,62.642746
12,7.382301,59.807915
13,7.375341625,57.98188
14,7.369108999999999,56.10618
15,7.363603124999999,53.689087
16,7.358823999999999,51.23101
17,7.354771625000001,49.29001
18,7.351445999999999,47.717567
19,7.348847125,46.08788
20,7.346975,44.435562
21,7.345829624999999,42.82235
22,7.345410999999999,41.462906
23,7.345719125,40.335503
24,7.346754,39.399445
25,7.348515624999999,38.45363
26,7.351004,37.48472
27,7.354219124999999,36.51595
28,7.358161,35.54679
29,7.362829624999999,34.6121
30,7.368225,33.74833
31,7.374347125,32.886147
32,7.381196000000001,32.0339
33,7.388771624999999,31.17676
34,7.397073999999999,30.345812
35,7.406103125,29.585503
36,7.415859000000001,28.783922
37,7.426341624999998,28.018587
38,7.437550999999999,27.272112
39,7.449487125,26.514326
40,7.4621499999999985,25.810835
41,7.475539625,25.100454
42,7.489656,24.392931
43,7.504499125000001,23.749899
44,7.520068999999999,23.178255
45,7.536365624999999,22.627419
46,7.553389,22.121984
47,7.571139124999999,21.66054
48,7.589615999999999,21.215685
49,7.608819625,20.783155
50,7.628749999999999,20.381449
51,7.649407124999999,19.985224
52,7.670790999999999,19.563211
53,7.692901624999999,19.10081
54,7.715738999999999,18.600368
55,7.739303124999999,18.112282
56,7.763593999999999,17.627869
57,7.788611625,17.14679
58,7.814356,16.670107
59,7.840827125,16.20687
60,7.868024999999999,15.758993
61,7.895949624999999,15.330311
62,7.924601,14.915695
63,7.953979124999999,14.504633
64,7.984083999999999,14.079126
65,8.014915625,13.682003
66,8.046473999999998,13.302732
67,8.078759125,12.93745
68,8.111771,12.599185
69,8.145509624999999,12.28591
70,8.179974999999999,11.977186
71,8.215167125,11.67653
72,8.251085999999999,11.379355
73,8.287731625,11.083244
74,8.325104,10.798876
75,8.363203124999998,10.536403
76,8.402029,10.287753
77,8.441581625,10.050944
78,8.481861,9.839508
79,8.522867124999998,9.641705
80,8.5646,9.446186
81,8.607059625,9.27049
82,8.650246,9.119118
83,8.694159124999999,8.968648
84,8.738798999999998,8.821166
85,8.784165625,8.675538
86,8.830258999999998,8.537479
87,8.877079125,8.413093
88,8.924625999999998,8.310165
89,8.972899624999998,8.211265
90,9.0219,8.112743
91,9.071627125,8.014235
92,9.122081,7.915737
93,9.173261625,7.8161287
94,9.225169,7.7089767
95,9.277803125,7.6055927
96,9.331164,7.5115366
97,9.385251625,7.419592
98,9.440066,7.336359
99,9.495607125,7.2873864
100,9.551875,7.239141
101,9.608869625,7.1909046
102,9.666591,7.142682
103,9.725039125,7.0715265
104,9.784214,6.9588814
105,9.844115625,6.846301
106,9.904743999999996,6.7196403
107,9.966099125,6.583182
108,10.028181,6.446801
109,10.090989625,6.313939
110,10.154525,6.1914816
111,10.218787125,6.069599
112,10.283776,5.9626274
113,10.349491625,5.8897243
114,10.415934,5.812853
115,10.483103125,5.7380624
116,10.550999,5.676145
117,10.619621625,5.5918283
118,10.688971,5.5019026
119,10.759047125,5.407839
120,10.82985,5.2891846
121,10.901379625,5.170555
0,7.965,88.7157
1,7.948397250000001,86.70117
2,7.932563999999998,84.68367
3,7.917500249999999,82.6662
4,7.903206,80.64406
5,7.88968125,78.653656
6,7.876925999999999,76.70422
7,7.86494025,73.99711
8,7.853724,71.31975
9,7.84327725,68.20058
10,7.833599999999999,65.04112
11,7.82469225,62.76282
12,7.816554,59.89848
13,7.80918525,58.12787
14,7.802586,56.268456
15,7.796756249999999,53.89398
16,7.791696,51.34239
17,7.787405250000002,49.427895
18,7.783884,47.875175
19,7.781132250000001,46.24151
20,7.77915,44.590614
21,7.777937249999998,42.905106
22,7.777494,41.542606
23,7.777820249999999,40.39964
24,7.778916000000001,39.478447
25,7.780781249999999,38.535545
26,7.783416,37.56666
27,7.78682025,36.597923
28,7.790994,35.61947
29,7.79593725,34.6566
30,7.80165,33.797592
31,7.80813225,32.93668
32,7.815384000000002,32.09042
33,7.823405249999999,31.227919
34,7.832196,30.39486
35,7.841756249999999,29.622713
36,7.852086000000001,28.826788
37,7.863185249999999,28.055693
38,7.875053999999999,27.314737
39,7.88769225,26.561407
40,7.901099999999999,25.859224
41,7.91527725,25.141138
42,7.930224000000001,24.431732
43,7.945940250000001,23.778025
44,7.962426,23.20521
45,7.97968125,22.657568
46,7.997706000000001,22.149649
47,8.01650025,21.686241
48,8.036064,21.23649
49,8.05639725,20.802046
50,8.0775,20.40557
51,8.09937225,20.00818
52,8.122014,19.581305
53,8.14542525,19.117357
54,8.169606,18.61534
55,8.19455625,18.127726
56,8.220276,17.643526
57,8.246765250000001,17.165253
58,8.274024,16.69353
59,8.302052250000001,16.230387
60,8.33085,15.787829
61,8.36041725,15.353661
62,8.390754,14.936272
63,8.42186025,14.526823
64,8.453736,14.099613
65,8.48638125,13.697299
66,8.519796,13.3180895
67,8.55398025,12.954544
68,8.588934,12.612404
69,8.62465725,12.303824
70,8.661150000000001,12.0000305
71,8.69841225,11.703716
72,8.736444,11.4085045
73,8.77524525,11.113853
74,8.814816,10.826703
75,8.855156249999999,10.56649
76,8.896266,10.311818
77,8.93814525,10.075819
78,8.980794,9.863932
79,9.02421225,9.66461
80,9.0684,9.4682255
81,9.11335725,9.280596
82,9.159084,9.122808
83,9.20558025,8.971485
84,9.252846,8.823797
85,9.30088125,8.684388
86,9.349686,8.545013
87,9.39926025,8.420564
88,9.449604,8.32009
89,9.50071725,8.220904
90,9.5526,8.121735
91,9.60525225,8.022595
92,9.658674,7.924144
93,9.71286525,7.825704
94,9.767826,7.729534
95,9.82355625,7.633843
96,9.880056000000002,7.539366
97,9.93732525,7.4451227
98,9.995364,7.35386
99,10.05417225,7.298064
100,10.11375,7.2488165
101,10.17409725,7.1996717
102,10.235214,7.1515017
103,10.29710025,7.103342
104,10.359756,7.009955
105,10.42318125,6.8976865
106,10.487376,6.782464
107,10.55234025,6.6463943
108,10.618074,6.511346
109,10.68457725,6.3784075
110,10.75185,6.2462435
111,10.81989225,6.1241593
112,10.888704,6.0452533
113,10.95828525,5.9688873
114,11.028636,5.893085
115,11.09975625,5.828777
116,11.171646,5.736247
117,11.24430525,5.6466103
118,11.317734,5.548849
119,11.39193225,5.4289055
120,11.4669,5.3098426
121,11.54263725,5.191349
0,8.407499999999999,88.724495
1,8.389974875,86.71376
2,8.373261999999997,84.69624
3,8.357361374999998,82.67874
4,8.342273,80.65885
5,8.327996875,78.69671
6,8.314532999999999,76.778366
7,8.301881374999999,74.352745
8,8.290042,71.52988
9,8.279014875,68.548904
10,8.268799999999999,65.16229
11,8.259397374999999,62.879963
12,8.250807,59.986073
13,8.243028875,58.266716
14,8.236063,56.42429
15,8.229909374999998,54.09887
16,8.224568,51.453766
17,8.220038875,49.56579
18,8.216321999999998,48.03279
19,8.213417375,46.39907
20,8.211324999999999,44.745663
21,8.210044874999998,42.987633
22,8.209577,41.630013
23,8.209921374999999,40.504936
24,8.211078,39.58561
25,8.213046874999998,38.619904
26,8.215827999999998,37.649536
27,8.219421375,36.681366
28,8.223827,35.69117
29,8.229044875,34.70845
30,8.235075,33.84832
31,8.241917375,32.99905
32,8.249572,32.143734
33,8.258038874999999,31.281607
34,8.267318,30.439896
35,8.277409375,29.662775
36,8.288313,28.874483
37,8.300028874999999,28.101988
38,8.312557,27.361326
39,8.325897375,26.612822
40,8.340049999999998,25.90257
41,8.355014874999998,25.180899
42,8.370792,24.47093
43,8.387381375,23.8118
44,8.404782999999998,23.238316
45,8.422996874999999,22.683146
46,8.442023,22.176186
47,8.461861375,21.709963
48,8.482512,21.25929
49,8.503974874999999,20.822258
50,8.52625,20.428244
51,8.549337374999999,20.029799
52,8.573236999999999,19.59548
53,8.597948875,19.127754
54,8.623472999999999,18.631046
55,8.649809374999998,18.141157
56,8.676957999999999,17.657059
57,8.704918875,17.182117
58,8.733692,16.71881
59,8.763277375,16.258705
60,8.793674999999999,15.821699
61,8.824884874999999,15.388805
62,8.856907,14.962389
63,8.889741375,14.551741
64,8.923388,14.122998
65,8.957846875,13.711679
66,8.993117999999999,13.33376
67,9.029201375,12.976176
68,9.066097,12.644001
69,9.103804875,12.322216
70,9.142325,12.0278
71,9.181657375,11.73378
72,9.221802,11.438818
73,9.262758875,11.145452
74,9.304528,10.856379
75,9.347109375,10.597826
76,9.390503,10.338569
77,9.434708875,10.103505
78,9.479727,9.892841
79,9.525557374999998,9.693659
80,9.5722,9.500322
81,9.619654875,9.3081
82,9.667922,9.137703
83,9.717001375,8.989864
84,9.766893,8.846068
85,9.817596875,8.706023
86,9.869113,8.568136
87,9.921441375,8.443336
88,9.974581999999998,8.340634
89,10.028534874999998,8.238521
90,10.083299999999998,8.136446
91,10.138877375,8.034411
92,10.195267,7.9335084
93,10.252468875,7.841607
94,10.310483,7.7535467
95,10.369309374999998,7.662732
96,10.428948,7.5670323
97,10.489398875,7.472678
98,10.550662,7.379956
99,10.612737374999998,7.310957
100,10.675624999999998,7.261708
101,10.739324875,7.212473
102,10.803837,7.1632495
103,10.869161374999996,7.114039
104,10.935297999999998,7.05745
105,11.002246875,6.948191
106,11.070007999999998,6.83597
107,11.138581375,6.709055
108,11.207967,6.5744324
109,11.278164875,6.4380813
110,11.349175,6.3028197
111,11.420997375,6.199265
112,11.493631999999998,6.121908
113,11.567078874999998,6.0462937
114,11.641338,5.98333
115,11.716409375,5.887383
116,11.792293,5.7915096
117,11.868988874999998,5.687609
118,11.946497,5.5675697
119,12.024817374999998,5.4475527
120,12.10395,5.327556
121,12.183894875,5.20866
0,8.85,88.73361
1,8.8315525,86.72672
2,8.813959999999998,84.70921
3,8.797222499999998,82.69173
4,8.78134,80.674164
5,8.7663125,78.74458
6,8.752139999999999,76.852974
7,8.7388225,74.708755
8,8.72636,71.74596
9,8.7147525,68.89631
10,8.703999999999999,65.28359
11,8.6941025,62.992958
12,8.68506,60.074512
13,8.6768725,58.40039
14,8.66954,56.587025
15,8.663062499999999,54.305573
16,8.65744,51.619183
17,8.652672500000001,49.705147
18,8.64876,48.191322
19,8.6457025,46.557613
20,8.6435,44.904377
21,8.642152499999998,43.07816
22,8.64166,41.721283
23,8.6420225,40.62769
24,8.64324,39.716408
25,8.6453125,38.75464
26,8.64824,37.75888
27,8.6520225,36.771618
28,8.65666,35.76456
29,8.6621525,34.769688
30,8.6685,33.91198
31,8.6757025,33.064255
32,8.683760000000001,32.1992
33,8.692672499999999,31.341429
34,8.70244,30.49311
35,8.7130625,29.70767
36,8.724540000000001,28.922474
37,8.736872499999999,28.151606
38,8.75006,27.410793
39,8.7641025,26.664146
40,8.778999999999998,25.945768
41,8.7947525,25.220713
42,8.81136,24.510046
43,8.828822500000001,23.845575
44,8.84714,23.273304
45,8.8663125,22.715496
46,8.88634,22.203558
47,8.9072225,21.732542
48,8.92896,21.282442
49,8.9515525,20.846548
50,8.975,20.448877
51,8.999302499999999,20.049482
52,9.02446,19.604887
53,9.0504725,19.134558
54,9.07734,18.64995
55,9.1050625,18.158907
56,9.13364,17.675837
57,9.1630725,17.203253
58,9.19336,16.747244
59,9.2245025,16.288595
60,9.2565,15.855976
61,9.2893525,15.423723
62,9.32306,14.995699
63,9.3576225,14.576878
64,9.39304,14.147054
65,9.4293125,13.728373
66,9.46644,13.355643
67,9.5044225,13.001372
68,9.54326,12.671918
69,9.5829525,12.359353
70,9.6235,12.059281
71,9.6649025,11.764102
72,9.70716,11.470354
73,9.7502725,11.177204
74,9.79424,10.887938
75,9.8390625,10.628382
76,9.88474,10.364657
77,9.9312725,10.129351
78,9.97866,9.918005
79,10.026902499999998,9.722727
80,10.076,9.531327
81,10.1259525,9.339983
82,10.17676,9.160545
83,10.2284225,9.012794
84,10.28094,8.867572
85,10.3343125,8.724907
86,10.38854,8.58989
87,10.4436225,8.468831
88,10.49956,8.364496
89,10.5563525,8.262279
90,10.614,8.159991
91,10.6725025,8.057435
92,10.73186,7.9626155
93,10.7920725,7.8688364
94,10.85314,7.7751107
95,10.9150625,7.685253
96,10.97784,7.594564
97,11.0414725,7.4989643
98,11.10596,7.405327
99,11.1713025,7.3198023
100,11.2375,7.270606
101,11.3045525,7.221424
102,11.37246,7.1722546
103,11.4412225,7.1230993
104,11.510839999999998,7.0739317
105,11.5813125,6.9993806
106,11.652639999999998,6.874794
107,11.7248225,6.758563
108,11.79786,6.6230297
109,11.8717525,6.488971
110,11.9465,6.3725214
111,12.0221025,6.2847986
112,12.09856,6.1971984
113,12.1758725,6.1333337
114,12.25404,6.0376625
115,12.3330625,5.9420676
116,12.41294,5.829747
117,12.4936725,5.7038937
118,12.57526,5.5839605
119,12.6577025,5.464052
120,12.741,5.344163
121,12.8251525,5.224298
0,9.2925,88.745285
1,9.273130125000002,86.74009
2,9.254658,84.72465
3,9.237083625,82.70714
4,9.220407,80.68967
5,9.204628125,78.80109
6,9.189747,76.98987
7,9.175763625,75.02845
8,9.162678,72.03096
9,9.150490125,69.24516
10,9.1392,65.59254
11,9.128807625,63.10731
12,9.119313,60.16418
13,9.110716125,58.550858
14,9.103017,56.75036
15,9.096215625,54.513905
16,9.090312,51.85755
17,9.085306125000002,49.85018
18,9.081198,48.35032
19,9.077987625,46.716553
20,9.075675,45.066933
21,9.074260125,43.236984
22,9.073743,41.813156
23,9.074123625,40.75075
24,9.075402,39.84407
25,9.077578125,38.88554
26,9.080652,37.893303
27,9.084623625,36.899067
28,9.089493,35.842796
29,9.095260125,34.836365
30,9.101925,33.988415
31,9.109487625,33.134953
32,9.117948000000002,32.2653
33,9.127306125,31.403198
34,9.137562,30.541258
35,9.148715625,29.752562
36,9.160767000000002,28.966436
37,9.173716125,28.201227
38,9.187563,27.463
39,9.202307625,26.71818
40,9.217949999999998,25.988466
41,9.234490125,25.26156
42,9.251928,24.549732
43,9.270263625000002,23.879461
44,9.289497,23.308292
45,9.309628125,22.749872
46,9.330657,22.23438
47,9.352583625,21.758976
48,9.375408,21.30713
49,9.399130125,20.871914
50,9.42375,20.470074
51,9.449267625,20.06435
52,9.475683,19.613924
53,9.502996125,19.146982
54,9.531207,18.670187
55,9.560315625,18.178915
56,9.590322,17.697361
57,9.621226125,17.228825
58,9.653028,16.779594
59,9.685727625,16.328066
60,9.719325,15.895875
61,9.753820125,15.463764
62,9.789213,15.033622
63,9.825503625,14.612611
64,9.862692,14.174671
65,9.900778125,13.754625
66,9.939761999999998,13.383242
67,9.979643625,13.027131
68,10.020423,12.699604
69,10.062100125,12.39794
70,10.104675,12.098312
71,10.148147625,11.7987585
72,10.192518,11.501966
73,10.237786125,11.208958
74,10.283952,10.921011
75,10.331015625,10.658922
76,10.378977,10.397444
77,10.427836125,10.158432
78,10.477593,9.946142
79,10.528247625,9.753891
80,10.5798,9.562643
81,10.632250125,9.3774395
82,10.685598,9.194941
83,10.739843625,9.036062
84,10.794987,8.890267
85,10.851028125,8.745202
86,10.907967,8.61142
87,10.965803625,8.494045
88,11.024538,8.389346
89,11.084170125,8.284873
90,11.1447,8.182857
91,11.206127625,8.089153
92,11.268453,7.9955034
93,11.331676125,7.901909
94,11.395797,7.808371
95,11.460815625,7.7148848
96,11.526732,7.621456
97,11.593546125,7.528631
98,11.661258,7.433167
99,11.729867625,7.338503
100,11.799375,7.2795067
101,11.869780125,7.2277665
102,11.941083,7.174675
103,12.013283625,7.1215744
104,12.086382,7.068466
105,12.160378125,7.0151343
106,12.235271999999998,6.919418
107,12.311063625,6.795309
108,12.387753,6.669948
109,12.465340125,6.5395975
110,12.543825,6.4531827
111,12.623207625,6.3673544
112,12.703488,6.293064
113,12.784666125,6.186541
114,12.866742,6.0912027
115,12.949715625,5.97579
116,13.033587,5.8495584
117,13.118356125,5.7233553
118,13.204023,5.600352
119,13.290587625,5.4805493
120,13.37805,5.3607693
121,13.466410125,5.2410145
0,9.735,88.75694
1,9.714707750000002,86.75173
2,9.695356,84.74007
3,9.67694475,82.72255
4,9.659474,80.71598
5,9.64294375,78.86089
6,9.627354,77.126755
7,9.61270475,75.28639
8,9.598996,72.444
9,9.58622775,69.594025
10,9.5744,65.9604
11,9.56351275,63.221664
12,9.553566,60.2611
13,9.54455975,58.701317
14,9.536494,56.91369
